"time_tag","Obsdate","Obstime","Station","Observatory","Type","Quality","Region","Latitude","Report_Longitude","Longitude","Report_Location","Location","Carlon","Extent","Area","Numspot","Zurich","Penumbra","Compact","Spotclass","Magcode","Magclass","Obsid","Report_Status","ValidSpotClass"
"2024-12-18T00:03:00","2024-12-18T00:00:00","0003","94302","LEA","spt","2","3920","22","-67","-81","N22W67","N22W81","328","1","120","2","7","3","1","Hax","1","A","428","2","1"
"2024-12-18T00:03:00","2024-12-18T00:00:00","0003","94302","LEA","spt","2","3924","-18","-55","-69","S18W55","S18W69","316","8","380","10","4","3","2","Dao","3","BG","432","2","1"
"2024-12-18T00:03:00","2024-12-18T00:00:00","0003","94302","LEA","spt","2","3922","-18","-27","-41","S18W27","S18W41","288","8","200","18","4","3","3","Dai","2","B","431","2","1"
"2024-12-18T00:03:00","2024-12-18T00:00:00","0003","94302","LEA","spt","2","3925","11","7","-7","N11E07","N11W07","254","3","0","4","2","0","2","Bxo","2","B","434","2","1"
"2024-12-18T00:03:00","2024-12-18T00:00:00","0003","94302","LEA","spt","2","3926","-20","42","28","S20E42","S20E28","219","2","140","2","7","2","1","Hsx","1","A","435","2","1"
"2024-12-18T00:03:00","2024-12-18T00:00:00","0003","94302","LEA","spt","2","null","21","46","32","N21E46","N21E32","215","0","0","1","1","0","1","Axx","1","A","436","2","1"
"2024-12-17T15:05:00","2024-12-17T00:00:00","1505","72269","HOL","spt","3","3920","21","-59","-64","N21W59","N21W64","325","4","120","2","7","4","1","Hhx","1","A","503","2","1"
"2024-12-17T15:05:00","2024-12-17T00:00:00","1505","72269","HOL","spt","3","3924","-19","-49","-54","S19W49","S19W54","315","18","560","14","6","5","2","Fko","2","B","509","2","1"
"2024-12-17T15:05:00","2024-12-17T00:00:00","1505","72269","HOL","spt","3","3922","-18","-20","-25","S18W20","S18W25","286","10","360","15","5","3","3","Eai","2","B","507","2","1"
"2024-12-17T15:05:00","2024-12-17T00:00:00","1505","72269","HOL","spt","3","3925","11","14","9","N11E14","N11E09","252","8","30","4","3","1","2","Cro","2","B","510","2","1"
"2024-12-17T15:05:00","2024-12-17T00:00:00","1505","72269","HOL","spt","3","null","20","50","45","N20E50","N20E45","216","0","0","1","1","0","1","Axx","1","A","515","2","1"
"2024-12-17T15:05:00","2024-12-17T00:00:00","1505","72269","HOL","spt","3","null","-7","36","31","S07E36","S07E31","230","3","30","3","7","1","1","Hrx","1","A","514","2","1"
"2024-12-17T15:05:00","2024-12-17T00:00:00","1505","72269","HOL","spt","3","3926","-21","47","42","S21E47","S21E42","219","8","160","3","7","2","1","Hsx","1","A","513","2","1"
"2024-12-17T09:06:00","2024-12-17T00:00:00","0906","16320","SVI","spt","3","3920","20","-59","-68","N20W59","N20W68","328","2","60","1","7","2","1","Hsx","1","A","450","2","1"
"2024-12-17T09:06:00","2024-12-17T00:00:00","0906","16320","SVI","spt","3","3922","-19","-18","-27","S19W18","S19W27","287","8","70","10","4","3","2","Dao","2","B","453","2","1"
"2024-12-17T09:06:00","2024-12-17T00:00:00","0906","16320","SVI","spt","3","3924","-20","-48","-57","S20W48","S20W57","317","14","240","11","5","5","2","Eko","5","BD","455","2","1"
"2024-12-17T09:06:00","2024-12-17T00:00:00","0906","16320","SVI","spt","3","3926","-20","52","43","S20E52","S20E43","217","6","70","2","3","2","2","Cso","2","B","459","2","1"
"2024-12-17T09:06:00","2024-12-17T00:00:00","0906","16320","SVI","spt","3","3925","11","14","5","N11E14","N11E05","255","0","0","1","1","0","1","Axx","1","A","460","2","1"
"2024-12-17T00:08:00","2024-12-17T00:00:00","0008","94302","LEA","spt","3","3920","22","-53","-67","N22W53","N22W67","327","2","110","1","7","2","1","Hsx","1","A","428","2","1"
"2024-12-17T00:08:00","2024-12-17T00:00:00","0008","94302","LEA","spt","3","3919","-13","-78","-92","S13W78","S13W92","352","4","140","3","4","2","2","Dso","2","B","433","2","1"
"2024-12-17T00:08:00","2024-12-17T00:00:00","0008","94302","LEA","spt","3","3924","-19","-43","-57","S19W43","S19W57","317","10","500","21","4","4","3","Dhi","3","BG","432","2","1"
"2024-12-17T00:08:00","2024-12-17T00:00:00","0008","94302","LEA","spt","3","3922","-18","-13","-27","S18W13","S18W27","287","8","140","12","4","4","3","Dhi","5","BD","431","2","1"
"2024-12-17T00:08:00","2024-12-17T00:00:00","0008","94302","LEA","spt","3","3926","-21","55","41","S21E55","S21E41","219","4","160","3","3","2","2","Cso","2","B","435","2","1"
"2024-12-16T20:45:00","2024-12-16T00:00:00","2045","72269","HOL","spt","3","3919","-14","-79","-81","S14W79","S14W81","355","2","180","2","4","3","2","Dao","2","B","511","2","1"
"2024-12-16T20:45:00","2024-12-16T00:00:00","2045","72269","HOL","spt","3","3920","23","-53","-55","N23W53","N23W55","329","4","220","6","3","3","2","Cao","2","B","503","2","1"
"2024-12-16T20:45:00","2024-12-16T00:00:00","2045","72269","HOL","spt","3","3920","-19","-9","-11","S19W09","S19W11","285","7","190","6","3","3","2","Cao","2","B","512","2","1"
"2024-12-16T20:45:00","2024-12-16T00:00:00","2045","72269","HOL","spt","3","3922","-19","-40","-42","S19W40","S19W42","316","10","740","31","4","3","3","Dai","2","B","509","2","1"
"2024-12-16T20:45:00","2024-12-16T00:00:00","2045","72269","HOL","spt","3","3926","-20","56","54","S20E56","S20E54","220","3","220","3","3","3","2","Cao","2","B","513","2","1"
"2024-12-16T07:22:00","2024-12-16T00:00:00","0722","16320","SVI","spt","3","3917","-8","-87","-97","S08W87","S08W97","10","10","30","1","7","2","1","Hsx","1","A","448","2","1"
"2024-12-16T07:22:00","2024-12-16T00:00:00","0722","16320","SVI","spt","3","3920","21","-44","-54","N21W44","N21W54","327","13","90","6","5","2","2","Eso","2","B","450","2","1"
"2024-12-16T07:22:00","2024-12-16T00:00:00","0722","16320","SVI","spt","3","3922","-18","-4","-14","S18W04","S18W14","287","6","50","12","4","3","3","Dai","2","B","453","2","1"
"2024-12-16T07:22:00","2024-12-16T00:00:00","0722","16320","SVI","spt","3","3924","-19","-33","-43","S19W33","S19W43","316","13","210","17","5","3","3","Eai","2","B","455","2","1"
"2024-12-16T07:22:00","2024-12-16T00:00:00","0722","16320","SVI","spt","3","null","-14","-70","-80","S14W70","S14W80","353","3","40","2","4","2","2","Dso","2","B","458","2","1"
"2024-12-16T07:22:00","2024-12-16T00:00:00","0722","16320","SVI","spt","3","3926","-20","68","58","S20E68","S20E58","215","9","90","2","3","2","2","Cso","2","B","459","2","1"
"2024-12-16T02:25:00","2024-12-16T00:00:00","0225","94302","LEA","spt","2","3917","-4","-78","-91","S04W78","S04W91","4","2","60","4","2","0","2","Bxo","2","B","421","2","1"
"2024-12-16T02:25:00","2024-12-16T00:00:00","0225","94302","LEA","spt","2","null","-12","-67","-80","S12W67","S12W80","353","1","20","1","1","0","1","Axx","1","A","434","2","1"
"2024-12-16T02:25:00","2024-12-16T00:00:00","0225","94302","LEA","spt","2","3920","24","-44","-57","N24W44","N24W57","330","5","140","7","3","2","2","Cso","2","B","428","2","1"
"2024-12-16T02:25:00","2024-12-16T00:00:00","0225","94302","LEA","spt","2","3922","-18","-3","-16","S18W03","S18W16","289","6","30","9","2","0","2","Bxo","2","B","431","2","1"
"2024-12-16T02:25:00","2024-12-16T00:00:00","0225","94302","LEA","spt","2","3924","-16","-30","-43","S16W30","S16W43","316","10","400","18","4","5","3","Dki","3","BG","432","2","1"
"2024-12-16T02:25:00","2024-12-16T00:00:00","0225","94302","LEA","spt","2","3925","9","32","19","N09E32","N09E19","254","1","10","1","1","0","1","Axx","1","A","433","2","1"
"2024-12-16T02:25:00","2024-12-16T00:00:00","0225","94302","LEA","spt","2","3926","-22","67","54","S22E67","S22E54","219","2","170","1","7","2","1","Hsx","1","A","435","2","1"
"2024-12-15T16:00:00","2024-12-15T00:00:00","1600","72269","HOL","spt","3","3920","23","-37","-42","N23W37","N23W42","329","15","240","11","5","3","3","Eai","2","B","503","2","1"
"2024-12-15T16:00:00","2024-12-15T00:00:00","1600","72269","HOL","spt","3","3917","-7","-78","-83","S07W78","S07W83","10","6","210","4","7","5","1","Hkx","1","A","499","2","1"
"2024-12-15T16:00:00","2024-12-15T00:00:00","1600","72269","HOL","spt","3","3919","-14","-63","-68","S14W63","S14W68","355","2","50","4","4","3","2","Dao","2","B","511","2","1"
"2024-12-15T16:00:00","2024-12-15T00:00:00","1600","72269","HOL","spt","3","3924","-19","-24","-29","S19W24","S19W29","316","13","430","23","5","5","3","Eki","3","BG","509","2","1"
"2024-12-15T16:00:00","2024-12-15T00:00:00","1600","72269","HOL","spt","3","3922","-19","7","2","S19E07","S19E02","285","6","40","6","4","3","3","Dai","2","B","512","2","1"
"2024-12-15T16:00:00","2024-12-15T00:00:00","1600","72269","HOL","spt","3","3926","-20","72","67","S20E72","S20E67","220","5","120","1","7","2","1","Hsx","1","A","513","2","1"
"2024-12-15T16:00:00","2024-12-15T00:00:00","1600","72269","HOL","spt","3","3925","10","38","33","N10E38","N10E33","254","1","10","1","7","4","1","Hhx","1","A","510","2","1"
"2024-12-15T09:30:00","2024-12-15T00:00:00","0930","16320","SVI","spt","2","3917","-7","-70","-79","S07W70","S07W79","5","2","100","1","7","2","1","Hsx","1","A","448","2","1"
"2024-12-15T09:30:00","2024-12-15T00:00:00","0930","16320","SVI","spt","2","3920","24","-35","-44","N24W35","N24W44","330","8","30","3","4","2","2","Dso","2","B","450","2","1"
"2024-12-15T09:30:00","2024-12-15T00:00:00","0930","16320","SVI","spt","2","3922","-19","9","0","S19E09","S19W00","286","4","20","3","4","2","2","Dso","2","B","453","2","1"
"2024-12-15T09:30:00","2024-12-15T00:00:00","0930","16320","SVI","spt","2","3924","-18","-20","-29","S18W20","S18W29","315","10","70","7","4","2","2","Dso","2","B","455","2","1"
"2024-12-15T02:20:00","2024-12-15T00:00:00","0220","94302","LEA","spt","3","3917","-7","-70","-83","S07W70","S07W83","9","7","260","4","4","5","2","Dko","3","BG","421","2","1"
"2024-12-15T02:20:00","2024-12-15T00:00:00","0220","94302","LEA","spt","3","3920","23","-28","-41","N23W28","N23W41","327","13","160","8","5","2","2","Eso","2","B","428","2","1"
"2024-12-15T02:20:00","2024-12-15T00:00:00","0220","94302","LEA","spt","3","3924","-19","-15","-28","S19W15","S19W28","314","10","300","22","4","5","3","Dki","3","BG","432","2","1"
"2024-12-15T02:20:00","2024-12-15T00:00:00","0220","94302","LEA","spt","3","3922","-18","9","-4","S18E09","S18W04","290","4","30","5","3","2","2","Cso","2","B","431","2","1"
"2024-12-15T02:20:00","2024-12-15T00:00:00","0220","94302","LEA","spt","3","3925","11","48","35","N11E48","N11E35","251","1","10","2","1","0","1","Axx","1","A","434","2","1"
"2024-12-15T02:20:00","2024-12-15T00:00:00","0220","94302","LEA","spt","3","3926","-20","80","67","S20E80","S20E67","219","3","90","1","7","2","1","Hsx","1","A","435","2","1"
"2024-12-14T15:55:00","2024-12-14T00:00:00","1555","72269","HOL","spt","3","3917","-7","-62","-67","S07W62","S07W67","7","4","340","9","3","5","2","Cko","2","B","499","2","1"
"2024-12-14T15:55:00","2024-12-14T00:00:00","1555","72269","HOL","spt","3","3920","22","-23","-28","N22W23","N22W28","328","11","180","12","5","2","2","Eso","2","B","503","2","1"
"2024-12-14T15:55:00","2024-12-14T00:00:00","1555","72269","HOL","spt","3","3924","-19","-12","-17","S19W12","S19W17","317","9","210","27","4","4","3","Dhi","2","B","509","2","1"
"2024-12-14T15:55:00","2024-12-14T00:00:00","1555","72269","HOL","spt","3","3925","9","52","47","N09E52","N09E47","253","1","10","2","1","0","1","Axx","1","A","510","2","1"
"2024-12-14T11:50:00","2024-12-14T00:00:00","1150","16320","SVI","spt","2","3917","-7","-60","-67","S07W60","S07W67","7","8","180","12","4","3","2","Dao","2","B","448","2","1"
"2024-12-14T11:50:00","2024-12-14T00:00:00","1150","16320","SVI","spt","2","3920","23","-20","-27","N23W20","N23W27","327","14","120","14","5","3","2","Eao","2","B","450","2","1"
"2024-12-14T11:50:00","2024-12-14T00:00:00","1150","16320","SVI","spt","2","3922","-18","20","13","S18E20","S18E13","287","3","0","3","2","0","2","Bxo","2","B","453","2","1"
"2024-12-14T11:50:00","2024-12-14T00:00:00","1150","16320","SVI","spt","2","3924","-19","-8","-15","S19W08","S19W15","315","10","170","26","4","3","3","Dai","2","B","455","2","1"
"2024-12-14T11:50:00","2024-12-14T00:00:00","1150","16320","SVI","spt","2","3919","-13","-46","-53","S13W46","S13W53","353","3","0","2","2","0","2","Bxo","2","B","456","2","1"
"2024-12-14T11:50:00","2024-12-14T00:00:00","1150","16320","SVI","spt","2","3925","12","58","51","N12E58","N12E51","249","4","20","2","3","2","2","Cso","2","B","457","2","1"
"2024-12-14T01:41:00","2024-12-14T00:00:00","0141","94302","LEA","spt","1","3917","-7","-55","-68","S07W55","S07W68","8","9","280","7","4","5","3","Dki","3","BG","421","2","1"
"2024-12-14T01:41:00","2024-12-14T00:00:00","0141","94302","LEA","spt","1","3919","-14","-42","-55","S14W42","S14W55","355","1","10","2","2","0","2","Bxo","2","B","433","2","1"
"2024-12-14T01:41:00","2024-12-14T00:00:00","0141","94302","LEA","spt","1","3924","-19","-2","-15","S19W02","S19W15","315","10","230","18","4","3","3","Dai","3","BG","432","2","1"
"2024-12-14T01:41:00","2024-12-14T00:00:00","0141","94302","LEA","spt","1","3920","23","-14","-27","N23W14","N23W27","327","13","240","11","5","3","3","Eai","3","BG","428","2","1"
"2024-12-14T01:41:00","2024-12-14T00:00:00","0141","94302","LEA","spt","1","3922","-18","24","11","S18E24","S18E11","289","2","10","3","2","0","2","Bxo","2","B","431","2","1"
"2024-12-14T01:41:00","2024-12-14T00:00:00","0141","94302","LEA","spt","1","3925","11","63","50","N11E63","N11E50","250","1","10","2","1","0","1","Axx","1","A","434","2","1"
"2024-12-13T20:10:00","2024-12-13T00:00:00","2010","72269","HOL","spt","2","3917","-7","-52","-54","S07W52","S07W54","8","12","520","10","5","5","4","Ekc","2","B","499","2","1"
"2024-12-13T20:10:00","2024-12-13T00:00:00","2010","72269","HOL","spt","2","3919","-14","-38","-40","S14W38","S14W40","354","5","20","3","2","0","2","Bxo","2","B","502","2","1"
"2024-12-13T20:10:00","2024-12-13T00:00:00","2010","72269","HOL","spt","2","3921","-4","-34","-36","S04W34","S04W36","350","2","10","2","1","0","1","Axx","1","A","506","2","1"
"2024-12-13T20:10:00","2024-12-13T00:00:00","2010","72269","HOL","spt","2","3920","23","-11","-13","N23W11","N23W13","327","13","230","19","5","4","4","Ehc","4","G","503","2","1"
"2024-12-13T20:10:00","2024-12-13T00:00:00","2010","72269","HOL","spt","2","3924","-19","1","-1","S19E01","S19W01","315","9","170","14","4","2","3","Dsi","2","B","509","2","1"
"2024-12-13T20:10:00","2024-12-13T00:00:00","2010","72269","HOL","spt","2","3922","-18","27","25","S18E27","S18E25","289","5","30","4","3","1","2","Cro","4","G","507","2","1"
"2024-12-13T20:10:00","2024-12-13T00:00:00","2010","72269","HOL","spt","2","null","11","66","64","N11E66","N11E64","250","0","0","1","1","0","1","Axx","1","A","510","2","1"
"2024-12-13T07:25:00","2024-12-13T00:00:00","0725","16320","SVI","spt","3","3917","-8","-44","-54","S08W44","S08W54","7","6","140","9","4","5","3","Dki","2","B","448","2","1"
"2024-12-13T07:25:00","2024-12-13T00:00:00","0725","16320","SVI","spt","3","3920","23","-5","-15","N23W05","N23W15","328","12","110","14","5","2","4","Esc","2","B","450","2","1"
"2024-12-13T07:25:00","2024-12-13T00:00:00","0725","16320","SVI","spt","3","3922","-18","33","23","S18E33","S18E23","290","6","10","5","3","2","2","Cso","2","B","453","2","1"
"2024-12-13T07:25:00","2024-12-13T00:00:00","0725","16320","SVI","spt","3","3924","-20","8","-2","S20E08","S20W02","315","7","30","8","4","2","2","Dso","2","B","455","2","1"
"2024-12-13T02:20:00","2024-12-13T00:00:00","0220","94302","LEA","spt","3","3917","-8","-45","-58","S08W45","S08W58","11","6","300","18","4","5","4","Dkc","6","BGD","421","2","1"
"2024-12-13T02:20:00","2024-12-13T00:00:00","0220","94302","LEA","spt","3","3920","23","-4","-17","N23W04","N23W17","330","12","260","15","5","5","3","Eki","5","BD","428","2","1"
"2024-12-13T02:20:00","2024-12-13T00:00:00","0220","94302","LEA","spt","3","3922","-18","33","20","S18E33","S18E20","293","5","20","5","3","2","2","Cso","2","B","431","2","1"
"2024-12-13T02:20:00","2024-12-13T00:00:00","0220","94302","LEA","spt","3","3924","-20","11","-2","S20E11","S20W02","315","6","60","12","4","3","2","Dao","2","B","432","2","1"
"2024-12-12T07:22:00","2024-12-12T00:00:00","0722","16320","SVI","spt","3","3917","-8","-31","-41","S08W31","S08W41","7","9","210","16","4","5","4","Dkc","6","BGD","448","2","1"
"2024-12-12T07:22:00","2024-12-12T00:00:00","0722","16320","SVI","spt","3","3920","21","7","-3","N21E07","N21W03","329","13","160","18","5","5","4","Ekc","5","BD","450","2","1"
"2024-12-12T07:22:00","2024-12-12T00:00:00","0722","16320","SVI","spt","3","3921","-7","-18","-28","S07W18","S07W28","354","0","0","1","1","0","1","Axx","1","A","452","2","1"
"2024-12-12T07:22:00","2024-12-12T00:00:00","0722","16320","SVI","spt","3","3922","-17","46","36","S17E46","S17E36","290","7","10","3","3","3","2","Cao","2","B","453","2","1"
"2024-12-12T07:22:00","2024-12-12T00:00:00","0722","16320","SVI","spt","3","3924","-20","22","12","S20E22","S20E12","314","5","10","5","3","1","2","Cro","2","B","455","2","1"
"2024-12-11T15:30:00","2024-12-11T00:00:00","1530","72269","HOL","spt","3","3917","-8","-22","-27","S08W22","S08W27","7","9","350","20","4","5","3","Dki","6","BGD","499","2","1"
"2024-12-11T15:30:00","2024-12-11T00:00:00","1530","72269","HOL","spt","3","3921","-5","-5","-10","S05W05","S05W10","350","1","10","1","7","2","1","Hsx","1","A","506","2","1"
"2024-12-11T15:30:00","2024-12-11T00:00:00","1530","72269","HOL","spt","3","3920","23","17","12","N23E17","N23E12","328","13","360","22","5","3","3","Eai","7","GD","503","2","1"
"2024-12-11T15:30:00","2024-12-11T00:00:00","1530","72269","HOL","spt","3","3922","-18","55","50","S18E55","S18E50","290","6","90","4","4","1","3","Dri","4","G","507","2","1"
"2024-12-11T07:53:00","2024-12-11T00:00:00","0753","16320","SVI","spt","3","3916","-15","-30","-40","S15W30","S15W40","19","9","10","5","2","0","2","Bxo","2","B","447","2","1"
"2024-12-11T07:53:00","2024-12-11T00:00:00","0753","16320","SVI","spt","3","3917","-8","-19","-29","S08W19","S08W29","8","8","180","21","4","3","4","Dac","2","B","448","2","1"
"2024-12-11T07:53:00","2024-12-11T00:00:00","0753","16320","SVI","spt","3","3920","22","18","8","N22E18","N22E08","331","12","150","19","5","3","4","Eac","3","BG","450","2","1"
"2024-12-11T07:53:00","2024-12-11T00:00:00","0753","16320","SVI","spt","3","null","-15","-75","-85","S15W75","S15W85","64","0","0","1","1","0","1","Axx","1","A","451","2","1"
"2024-12-11T07:53:00","2024-12-11T00:00:00","0753","16320","SVI","spt","3","3921","-6","-5","-15","S06W05","S06W15","354","0","0","1","7","1","1","Hrx","1","A","452","2","1"
"2024-12-11T07:53:00","2024-12-11T00:00:00","0753","16320","SVI","spt","3","3922","-17","58","48","S17E58","S17E48","291","6","30","6","3","1","4","Crc","2","B","453","2","0"
"2024-12-11T00:07:00","2024-12-11T00:00:00","0007","94302","LEA","spt","2","3916","-15","-25","-39","S15W25","S15W39","18","5","10","3","1","0","1","Axx","1","A","420","2","1"
"2024-12-11T00:07:00","2024-12-11T00:00:00","0007","94302","LEA","spt","2","3917","-8","-14","-28","S08W14","S08W28","7","9","250","29","4","3","2","Dao","2","B","421","2","1"
"2024-12-11T00:07:00","2024-12-11T00:00:00","0007","94302","LEA","spt","2","3920","23","26","12","N23E26","N23E12","327","9","140","21","4","3","2","Dao","2","B","428","2","1"
"2024-12-11T00:07:00","2024-12-11T00:00:00","0007","94302","LEA","spt","2","3921","-5","3","-11","S05E03","S05W11","350","1","10","1","7","2","1","Hsx","1","A","429","2","1"
"2024-12-11T00:07:00","2024-12-11T00:00:00","0007","94302","LEA","spt","2","3922","-18","63","49","S18E63","S18E49","290","2","30","4","3","3","2","Cao","2","B","431","2","1"
"2024-12-10T18:15:00","2024-12-10T00:00:00","1815","72269","HOL","spt","3","3916","-16","-21","-24","S16W21","S16W24","18","8","10","4","1","0","1","Axx","1","A","498","2","1"
"2024-12-10T18:15:00","2024-12-10T00:00:00","1815","72269","HOL","spt","3","3917","-8","-9","-12","S08W09","S08W12","6","8","280","29","4","5","2","Dko","2","B","499","2","1"
"2024-12-10T18:15:00","2024-12-10T00:00:00","1815","72269","HOL","spt","3","3920","23","28","25","N23E28","N23E25","329","9","110","27","4","3","2","Dao","2","B","503","2","1"
"2024-12-10T18:15:00","2024-12-10T00:00:00","1815","72269","HOL","spt","3","3921","-6","3","0","S06E03","S06W00","354","1","0","2","1","0","1","Axx","1","A","506","2","1"
"2024-12-10T18:15:00","2024-12-10T00:00:00","1815","72269","HOL","spt","3","3922","-18","65","62","S18E65","S18E62","292","3","40","7","2","0","2","Bxo","2","B","507","2","1"
"2024-12-10T18:15:00","2024-12-10T00:00:00","1815","72269","HOL","spt","3","3923","23","-25","-28","N23W25","N23W28","22","4","10","3","2","0","2","Bxo","2","B","508","2","1"
"2024-12-10T18:15:00","2024-12-10T00:00:00","1815","72269","HOL","spt","3","null","-17","-65","-68","S17W65","S17W68","62","1","10","2","1","0","1","Axx","1","A","504","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","3912","-7","-85","-94","S07W85","S07W94","87","12","30","3","3","2","2","Cso","2","B","444","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","3916","-17","-16","-25","S17W16","S17W25","18","9","20","8","2","0","3","Bxi","2","B","447","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","3917","-8","-5","-14","S08W05","S08W14","7","11","170","15","5","3","4","Eac","2","B","448","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","3920","23","33","24","N23E33","N23E24","329","11","60","15","5","2","3","Esi","2","B","450","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","null","-16","-61","-70","S16W61","S16W70","63","0","0","1","1","0","1","Axx","1","A","451","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","3921","-5","8","-1","S05E08","S05W01","354","0","0","1","1","0","1","Axx","1","A","452","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","3922","-17","69","60","S17E69","S17E60","293","3","10","2","3","1","2","Cro","2","B","453","2","1"
"2024-12-10T08:57:00","2024-12-10T00:00:00","0857","16320","SVI","spt","2","3923","24","-21","-30","N24W21","N24W30","23","3","0","2","2","0","2","Bxo","2","B","454","2","1"
"2024-12-10T03:00:00","2024-12-10T00:00:00","0300","94302","LEA","spt","2","3912","-7","-78","-91","S07W78","S07W91","83","4","120","3","4","2","2","Dso","2","B","415","2","1"
"2024-12-10T03:00:00","2024-12-10T00:00:00","0300","94302","LEA","spt","2","null","-17","-57","-70","S17W57","S17W70","62","1","10","1","1","0","1","Axx","1","A","430","2","1"
"2024-12-10T03:00:00","2024-12-10T00:00:00","0300","94302","LEA","spt","2","3916","-15","-15","-28","S15W15","S15W28","20","8","30","13","2","0","2","Bxo","2","B","420","2","1"
"2024-12-10T03:00:00","2024-12-10T00:00:00","0300","94302","LEA","spt","2","3917","-8","-2","-15","S08W02","S08W15","7","11","280","26","5","3","4","Eac","3","BG","421","2","1"
"2024-12-10T03:00:00","2024-12-10T00:00:00","0300","94302","LEA","spt","2","3921","-5","12","-1","S05E12","S05W01","353","2","10","2","7","3","1","Hax","1","A","429","2","1"
"2024-12-10T03:00:00","2024-12-10T00:00:00","0300","94302","LEA","spt","2","3920","-23","-38","-50","S23W38","S23W50","43","7","60","10","4","2","2","Dso","2","B","428","2","1"
"2024-12-10T03:00:00","2024-12-10T00:00:00","0300","94302","LEA","spt","2","3922","-17","71","58","S17E71","S17E58","294","1","10","1","1","0","1","Axx","1","A","431","2","1"
"2024-12-09T00:45:00","2024-12-09T00:00:00","0045","94302","LEA","spt","2","3912","-6","-61","-75","S06W61","S06W75","80","4","220","5","4","2","2","Dso","2","B","415","2","1"
"2024-12-09T00:45:00","2024-12-09T00:00:00","0045","94302","LEA","spt","2","3916","-13","5","-9","S13E05","S13W09","14","11","150","20","4","3","2","Dao","2","B","420","2","1"
"2024-12-09T00:45:00","2024-12-09T00:00:00","0045","94302","LEA","spt","2","3917","-8","12","-2","S08E12","S08W02","7","10","340","12","4","3","2","Dao","2","B","421","2","1"
"2024-12-09T00:45:00","2024-12-09T00:00:00","0045","94302","LEA","spt","2","3921","-7","26","12","S07E26","S07E12","353","1","10","1","1","0","1","Axx","1","A","429","2","1"
"2024-12-09T00:45:00","2024-12-09T00:00:00","0045","94302","LEA","spt","2","null","-14","33","19","S14E33","S14E19","346","1","10","1","1","0","1","Axx","1","A","427","2","1"
"2024-12-09T00:45:00","2024-12-09T00:00:00","0045","94302","LEA","spt","2","3920","22","52","38","N22E52","N22E38","327","5","80","4","3","2","2","Cso","2","B","428","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","3910","16","-86","-89","N16W86","N16W89","109","2","150","2","3","3","2","Cao","2","B","489","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","3912","-6","-48","-51","S06W48","S06W51","71","5","300","19","3","3","3","Cai","2","B","492","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","3916","-15","5","2","S15E05","S15E02","18","14","180","48","3","3","3","Cai","2","B","498","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","3917","-9","14","11","S09E14","S09E11","9","10","380","44","4","5","4","Dkc","5","BD","499","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","null","-13","28","25","S13E28","S13E25","355","1","10","1","1","0","1","Axx","1","A","502","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","3920","23","53","50","N23E53","N23E50","330","6","100","10","2","0","2","Bxo","2","B","503","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","null","-9","43","40","S09E43","S09E40","340","1","10","1","1","0","1","Axx","1","A","505","2","1"
"2024-12-08T18:25:00","2024-12-08T00:00:00","1825","72269","HOL","spt","3","null","-8","33","30","S08E33","S08E30","350","2","20","3","1","0","1","Axx","1","A","506","2","1"
"2024-12-08T00:07:00","2024-12-08T00:00:00","0007","94302","LEA","spt","1","3910","16","-77","-91","N16W77","N16W91","110","3","170","1","7","4","1","Hhx","1","A","413","2","1"
"2024-12-08T00:07:00","2024-12-08T00:00:00","0007","94302","LEA","spt","1","3912","-6","-38","-52","S06W38","S06W52","71","6","140","6","4","3","3","Dai","2","B","415","2","1"
"2024-12-08T00:07:00","2024-12-08T00:00:00","0007","94302","LEA","spt","1","3916","-15","16","2","S15E16","S15E02","17","10","80","9","4","3","3","Dai","2","B","420","2","1"
"2024-12-08T00:07:00","2024-12-08T00:00:00","0007","94302","LEA","spt","1","3917","-9","25","11","S09E25","S09E11","8","7","190","11","4","3","3","Dai","2","B","421","2","1"
"2024-12-08T00:07:00","2024-12-08T00:00:00","0007","94302","LEA","spt","1","3920","23","63","49","N23E63","N23E49","330","2","30","2","7","2","1","Hsx","1","A","428","2","1"
